AccID	log2FC	Pvalue	FDR	Style	H_3.readCount	C_3.readCount	H_3.fpkm	C_3.fpkm
Hist1h4j	3.17801135574516	0.00557756310009752	0.0119392908262597	up	10	1	0.868008196214612	0.0959062878270703
Hist1h4m	2.44104576157895	0.00117326690900151	0.0029064978619865	up	18	3	3.00823139046318	0.553966169986212
Hist2h2aa1	1.55652297899889	0.0403722243690427	0.069436917265766	up	13	4	1.4904263601214	0.506699431932781
Hist2h2ac	4.17801135574515	0.00218379081499889	0.00510411187552604	up	10	0	1.29199681513483	0
Hk3	1.91765853997875	1.13379864091791e-35	1.63794352497257e-34	up	359	86	7.19111405633183	1.90337094302955
Hmcn1	-1.20084380722704	1.9058694697824e-107	7.43672182555795e-106	down	969	2016	3.6353102256541	8.35663597413197
Hmcn2	-1.63868143089178	2.2081256671599e-09	1.05774804475611e-08	down	33	93	0.141701810991395	0.441232673550312
Hmga1b	1.22923667910033	3.21881108882101e-12	1.89996716873395e-11	up	215	83	8.88347133653589	3.78918311352193
Hmgb3	1.21074814215716	4.49814615541273e-09	2.10283593598915e-08	up	156	61	5.82259898020762	2.51562192970405
Hmmr	2.04050783199522	3.24130892832187e-22	3.14020758932243e-21	up	200	44	3.4524067002575	0.839204660390212
Hoxa1	1.24840068363655	0.0275063650898342	0.0494585909279987	up	21	8	0.626770556253768	0.263816852165802
Hoxb7	-1.06145457895023	0.00961916907767097	0.0195595019019614	down	18	34	0.936722710275909	1.95497278889015
Hpgds	2.77362110066582	1.32622076471662e-11	7.50317248672101e-11	up	68	9	1.31429825613255	0.192198849540671
Hpse	2.12526989367318	2.31220026197547e-42	3.91159804667528e-41	up	376	78	7.18461937699549	1.64677315378154
Hr	-1.13362398413437	9.07719429501481e-22	8.60615551902198e-21	down	211	419	2.11484246690427	4.64015882143009
Hrh2	2.2186533402425	5.95862489934629e-14	3.93943996112592e-13	up	108	21	1.25316996784062	0.269233299195372
Hs3st6	1.52121611026293	3.86043753999484e-09	1.81344812450454e-08	up	111	35	6.11764201555227	2.13133825860159
Hsd17b14	1.34151008802803	0.00711714419893871	0.0149132091222449	up	28	10	1.18759303209363	0.468632997336821
Hsf2bp	4.02600826230011	0.00403008331579178	0.00891301536517322	up	9	0	0.21090146825361	0
Hsh2d	1.09129972255183	4.36717343660518e-06	1.53826725948012e-05	up	113	48	4.16215640665145	1.95345965205664
Hspg2	-1.42785524814831	3.2236782771126e-208	2.47840216057221e-206	down	1239	3017	5.85501658616492	15.7527140233302
Htr1b	1.18578870633687	8.42463392243155e-06	2.86478136228075e-05	up	93	37	1.32262840770365	0.581406492546918
Htr4	4.31551487949509	0.0011903401333418	0.00294409655531106	up	11	0	0.158690611607713	0
Htr7	1.12910175526421	0.0167700570292991	0.032006757486176	up	29	12	0.610379447751666	0.27906566457952
Htra1	-1.28316792517841	7.32506150298241e-50	1.43815682858808e-48	down	375	826	12.3439186159378	30.0417401071798
Htra3	-1.42988795625316	2.46751421452682e-45	4.44038189473945e-44	down	260	634	5.05433939254134	13.6176938476125
Htra4	-1.39767333138799	1.40305943362391e-05	4.65090992618555e-05	down	26	62	0.801275089019397	2.11117015607589
Hus1b	3.44104576157895	0.0263500298251758	0.0476358725551458	up	6	0	0.339598151914125	0
Hydin	1.40078189136522	4.12715266130603e-40	6.58056271356084e-39	up	636	218	2.70727483178984	1.02530949487659
Hyls1	1.28713307812527	1.41854598813562e-09	6.91897587806097e-09	up	151	56	5.14179371132218	2.10692455122987
I830077J02Rik	1.36915284309716	1.21539961134945e-17	9.66964957185291e-17	up	274	96	7.08286672644902	2.74190873824649
Ido1	4.42955012274112	3.53523694959123e-107	1.37255574567879e-105	up	500	21	18.4065299690441	0.854170302652713
Ido2	4.17801135574515	0.00218379081499889	0.00510411187552604	up	10	0	0.273996061937239	0
Ifi204	3.21516435416262	2.25987643670281e-161	1.32437287026395e-159	up	944	92	27.6226218037188	2.97443159564025
Ifi206	1.63744297438245	1.64365120003478e-43	2.84252818892429e-42	up	550	160	12.0992498077459	3.88900939243759
Ifi207	2.07785848644541	1.89485678253646e-83	5.69190054792867e-82	up	779	167	15.2940406158625	3.6226344102722
Ifi209	1.78268518309406	1.54082412490157e-124	6.87614904014984e-123	up	1437	378	28.0730357703213	8.15920164063438
Ifi211	2.0852172600733	6.79586307042227e-32	8.95163303508548e-31	up	286	61	10.7644687029048	2.5367616097856
Ifi213	1.68615825941548	3.15104556208964e-80	9.26813211728261e-79	up	992	279	13.3801171876962	4.15791592674253
Ifi27l2a	2.45175540473355	0	0	up	2569	425	372.775962289916	68.1390353795136
Ifi44	2.63976535393103	3.7674888262223e-153	2.07479083231321e-151	up	1088	158	25.1189044031161	4.03043702781721
Ifih1	1.0985333345355	1.76948537019314e-50	3.52761332465975e-49	up	1183	500	14.5298859378124	6.78532603090973
Ifit1	1.91321187667079	6.45314153254773e-181	4.41485850222319e-179	up	1906	458	48.2124956105583	12.8004562441242
Ifit1bl1	2.13505921056061	2.70214320902528e-41	4.43128659304779e-40	up	364	75	10.7494135019218	2.44719121246656
Ifit1bl2	1.19847545830487	8.68120803433371e-05	0.000258323741661626	up	71	28	1.41670693242583	0.617309495036611
Ifit2	1.65673108091941	1.56697411520106e-84	4.7998240649058e-83	up	1073	308	18.8811561805298	5.98829014344446
Ifit3	2.12928668060458	0	0	up	3901	807	150.191483062309	34.3293946647387
Ifit3b	1.68397782122428	3.620341020608e-77	1.01487176985636e-75	up	955	269	32.0802809197978	9.9841322816615
Ifitm10	1.09054851449482	4.9702952652723e-13	3.10243912659481e-12	up	280	119	4.48212380947417	2.10472826938293
Ifitm6	3.654527129008	3.66793212932237e-153	2.027152525565e-151	up	807	58	59.9086788401302	4.7573757714175
Ifng	3.6634381829154	8.88187439137735e-07	3.37250633980661e-06	up	28	2	1.55724119440092	0.122899779434027
Igf2bp1	-1.34555060031186	0.010173402459624	0.0205212287567166	down	10	23	0.0801907786906314	0.203786552386907
Igfals	-1.28142026289214	0.0155056291776578	0.0299189191935176	down	10	22	0.318255965831412	0.773610738569092
Igfbp1	-3.72887923986336	0.0160931962381861	0.0308628473177365	down	0	6	0	0.292058229946829
Igfbp2	-1.24613253757003	4.08551911014035e-147	2.18786592346482e-145	down	1219	2617	56.0939000806619	133.057362026318
Igfbp3	-2.03086599579168	0	0	down	1151	4257	24.7056208880031	100.959538043002
Igfbp4	-1.18080522145614	1.76490074762701e-173	1.15163481557342e-171	down	1641	3367	28.0959919034366	63.6945332930783
Igfbp6	-1.04054331776695	1.44646833045075e-149	7.79987957357646e-148	down	1909	3554	115.336276838853	237.246972058951
Igsf10	-2.11275580765575	5.41047235391355e-56	1.17189171068727e-54	down	117	458	0.774434347121211	3.34955781127033
Igsf11	1.35858360138698	0.00274846218474559	0.00629923520205122	up	34	12	0.631008389270269	0.246071160590561
Igsf3	-1.22903335278016	1.28009020311234e-22	1.26060880496732e-21	down	181	384	1.63642497968631	3.83594176326343
Igsf6	1.85405557951081	6.21330635511549e-66	1.51956925503848e-64	up	711	178	21.9621637927195	6.07503498230397
Igtp	3.94046056224041	0	0	up	7006	413	232.784344072898	15.1620157168036
Iigp1	3.81402921140784	0	0	up	8283	533	178.303011928104	12.6771457202035
Ikbip	-1.1863520054626	3.690602709216e-30	4.65597563559094e-29	down	268	552	4.28492803801022	9.75149206604953
Ikzf1	1.02696782006138	4.23794955851263e-71	1.1193087864575e-69	up	1880	835	22.6273035914691	11.1041337799637
Il12rb2	2.53254411606445	1.45597276745724e-25	1.58564215137524e-24	up	179	28	3.1697170150962	0.547833703159797
Il13ra2	2.6634381829154	0.0336116478669227	0.0591287824392059	up	7	1	0.20617573025387	0.0325433874520616
Il17d	-1.35918472604527	1.65412965937252e-14	1.12718883765051e-13	down	87	202	4.58790705782571	11.7698244028154
Il18bp	2.67967120977175	6.04905308602021e-103	2.21039516296221e-101	up	715	101	15.8745676096209	2.477653055054
Il18rap	1.25108749478302	3.36997969993902e-39	5.25987786332191e-38	up	739	281	10.1552165293518	4.26652529446939
Il1a	1.47275462130629	1.43741858701834e-10	7.54414013396242e-10	up	138	45	4.69674222158436	1.69220668947156
Il1b	1.57456943441634	1.04811431611798e-27	1.22018105916883e-26	up	362	110	17.9355074101018	6.02172665604481
Il1r2	2.64718229215748	2.263065613444e-100	8.00578792181897e-99	up	706	102	33.4262065378645	5.33587710456064
Il21	3.85608326085779	0.00748417542407521	0.0156106701142822	up	8	0	0.170085656675977	0
Il21r	1.0540226384697	1.08649101631634e-16	8.24289471587337e-16	up	390	170	10.3075119633888	4.96433884826354
Il23a	-3.46584483402957	0.0325699525634411	0.0576062141461466	down	0	5	0	0.272909804331443
Il23r	-2.46584483402957	0.0105448749469296	0.0211660731453815	down	2	10	0.0540062977387548	0.298357985442735
Il27	2.31551487949509	0.000504879161566818	0.00133267160348987	up	22	4	1.4476438359591	0.290818674938893
Il2ra	1.89084867901847	2.95946353014579e-17	2.31538884751456e-16	up	168	41	2.16680441102282	0.584275319236754
Il2rb	1.57854928532888	7.36039850442642e-220	6.01615730388118e-218	up	3036	920	47.5787546533626	15.9302424623047
Il5	4.02600826230011	0.00403008331579178	0.00891301536517322	up	9	0	0.393399160366362	0
Il6	3.76297385646631	0.000281336199258051	0.000771798476325302	up	15	1	0.415056637481534	0.0305730917537695
Il9r	1.33252130480078	5.16743054269367e-05	0.000158331254469829	up	64	23	0.952539964725012	0.378228563557268
Inava	1.78769628587754	1.92937994997211e-10	1.00581640225132e-09	up	103	27	2.31590861508104	0.670766266067642
Incenp	1.05173082696171	3.72837230414676e-20	3.3257680576335e-19	up	481	210	10.0452049549743	4.8456972407249
Inhba	1.85608326085779	2.61374497080806e-07	1.04053984610739e-06	up	64	16	0.672889734079609	0.185869087394435
Inpp5j	1.92647258874919	1.89289122882165e-05	6.15506716574545e-05	up	42	10	0.837305947849989	0.220271414771966
Insl3	1.02600826230011	0.00584980226744398	0.0124525295337407	up	45	20	4.85276492362038	2.38303264135321
Insyn1	-1.03554057809742	2.3759559894602e-07	9.49282133169976e-07	down	76	141	2.2814885672086	4.67678141899888
Iqcd	1.03442050211631	0.00668233679522916	0.0140733238988214	up	43	19	1.71958623728659	0.839522540943391
Iqch	1.2186533402425	0.0452404330165777	0.0769449046925256	up	18	7	0.329332521504956	0.141508787431118
Iqub	1.08411121686367	1.90965499345509e-08	8.5123255018248e-08	up	171	73	3.1466545275757	1.4842226992071
Irf1	1.75678691418291	0	0	up	4421	1184	89.0080107356834	26.3380451499348
Irf4	1.01723805267237	1.56769212827845e-10	8.21121711708749e-10	up	246	110	3.46919044063911	1.71399272577598
Irf7	3.83547298118251	0	0	up	4448	282	124.878268012296	8.74771150498913
Irf9	1.1906501761332	4.70485917650299e-101	1.67200144190141e-99	up	2121	841	45.9371091988557	20.1252945069072
Irgc1	2.37964521691481	0.00030100953502186	0.000821560295059664	up	23	4	0.754874543674281	0.145054160778021
Irgm1	3.12931617081649	0	0	up	2243	232	65.3767204034992	7.47145348916762
Irgm2	2.64152469670356	0	0	up	5619	815	102.305139680383	16.3952968629253
Isg15	2.62694926164229	7.0770370456031e-137	3.52264055507103e-135	up	976	143	86.7346856636544	14.0411372344918
Islr	-1.51717582610528	1.97850078234747e-26	2.21369720099829e-25	down	127	329	3.64318828657148	10.4279045986388
Itga2b	2.67348406905248	1.16073690046197e-184	8.19374730189744e-183	up	1297	184	25.3527591504083	3.97398600150714
Itga8	-1.07242333601449	1.78198948809631e-205	1.35658317402626e-203	down	2451	4665	28.3323430974818	59.5818638196974
Itgad	-1.52242836239594	0.00271577478449554	0.00623075526713189	down	10	26	0.156423362949967	0.449363943243763
Itgal	1.03706741086812	6.43666677968141e-133	3.07573646426007e-131	up	3503	1545	36.8821457228804	17.9732982561112
Itgam	1.14558987805278	4.05293332685911e-20	3.60492866930825e-19	up	418	171	5.70094250381051	2.57685359704914
Itgax	1.44991299933317	5.63183571799911e-157	3.18045122547368e-155	up	2448	811	37.9566181812608	13.8937732649623
Itgb1bp2	-1.14391673914221	0.0046469765288196	0.0101230951735964	down	18	36	0.920326498452205	2.03373881583979
Itgb2	1.26595905502086	7.8975512784891e-227	6.62967412729382e-225	up	4371	1645	98.8756027291667	41.1147349663504
Itgb2l	1.52593465916546	2.75748732974739e-06	9.95438824522943e-06	up	70	22	1.62111975425397	0.562941147576475
Itgb3	1.06243619236362	5.91887257831831e-46	1.07760950927648e-44	up	1133	491	13.160318872836	6.30146095921038
Itgb6	-1.50582427199822	6.13594416580924e-48	1.15225166741255e-46	down	242	622	2.68159127851833	7.61536736533248
Itgbl1	-2.05930451142727	6.56594319064977e-36	9.55661647148931e-35	down	79	298	1.30566369411411	5.44181478472065
Itih2	1.2365070050553	4.45067219001915e-09	2.08126886814205e-08	up	151	58	3.27250290078667	1.38884679778479
Itln1	8.92217245131557	3.96197169759942e-50	7.80830208930444e-49	up	268	0	15.7802520733733	0
Izumo1	2.02600826230011	0.040694182851902	0.0699209669403151	up	9	2	0.404992973531881	0.0994393392875451
Jam3	-1.06349805668691	2.50864105453942e-08	1.10585284067548e-07	down	83	157	2.87139971890933	6.00120508968586
Jchain	-1.58790561211718	5.79782329972183e-26	6.39036166392336e-25	down	111	302	5.3534857264596	16.0932541040934
Jhy	1.56657664366281	1.25353059022603e-06	4.69148814705635e-06	up	72	22	1.57359664146545	0.531259684163745
Jph2	-1.4152187609596	1.18456737759207e-39	1.86954587134195e-38	down	232	560	3.6631373860838	9.76959374753593
Jph3	-3.14391673914221	0.00951072323694194	0.0193605363572825	down	1	8	0.018472321800113	0.163280652797696
Jph4	-4.72887923986336	0.000283697508879199	0.000777795447593601	down	0	12	0	0.193815840151834
Kazald1	-1.91443489301944	6.79864337282387e-26	7.48815117588332e-25	down	68	232	2.71772798234191	10.2449139158426
Kbtbd13	-1.20281042819577	0.0140869685622059	0.0274716672029959	down	12	25	0.271541263942112	0.625054452493705
Kbtbd6	2.51904827358022	0.000687344827096386	0.00177198956919105	up	19	3	0.427779106351612	0.0746294907287055
Kcna6	-1.90945148550518	0.00446295102123037	0.00976329474006306	down	5	17	0.0575598306948346	0.216232853877415
Kcnab2	1.17601085386572	1.99526258028281e-51	4.02944445666997e-50	up	1081	433	17.5764097222553	7.77885409364472
Kcnab3	1.50815995743749	0.00917127096369735	0.0187605160782692	up	22	7	0.582365782708527	0.204736117985448
Kcnd3	-1.46584483402957	0.000125452537158065	0.000364436569783902	down	18	45	0.159161492361963	0.439644117533148
Kcne2	-1.35457553169623	3.60046907485611e-30	4.54595810833458e-29	down	194	449	7.3761538602604	18.862438360719
Kcne4	-2.04905755280077	3.46814360776123e-25	3.73252045935772e-24	down	55	206	1.39070790037095	5.75524356654099
Kcnf1	-3.39184425258579	3.62578656116353e-05	0.000113525131642882	down	2	19	0.0280575629095891	0.294507803045499
Kcnj2	1.29196754504224	9.31392236624167e-23	9.22482234360543e-22	up	395	146	4.87465367062258	1.9907777644398
Kcnj8	-1.36234025827571	3.91175072140448e-17	3.04203749140769e-16	down	104	242	2.74219732191882	7.05024135020129
Kcnj9	-3.72887923986336	0.0160931962381861	0.0308628473177365	down	0	6	0	0.1145842039282
Kcnk12	1.0852172600733	2.69559383391103e-07	1.07202489732748e-06	up	143	61	4.96244231267695	2.33890468670831
Kcnn2	-2.37657749593248	5.73194955970958e-08	2.43083497166275e-07	down	10	47	0.18221815673179	0.946264968422339
Kcnrg	1.08490195135367	9.45555381012886e-14	6.19075677366362e-13	up	300	128	11.0439179814265	5.20637136854987
Kcns1	3.44104576157895	0.0263500298251758	0.0476358725551458	up	6	0	0.148636801741175	0
Kcnt1	4.76297385646631	0.000110787728192111	0.000324598324464387	up	15	0	0.159961510445264	0
Kdelc2	-1.33014731307032	7.6031586955454e-69	1.95816010848789e-67	down	479	1090	8.83609463794022	22.2164466744059
Kdelr3	-1.43459390004513	1.25161490262178e-20	1.13603620325636e-19	down	112	274	5.33280613135736	14.4148985805909
Khdc1a	4.49993945063252	2.97489664349031e-12	1.75933529601693e-11	up	50	2	1.69058465996505	0.0747171281108731
Khdc1b	4.85608326085779	1.47537055053721e-08	6.62594119428654e-08	up	32	1	0.961486001960801	0.0331983304016782
Kif14	1.53415516597043	1.9585130874253e-10	1.01997680240493e-09	up	128	40	0.961593514652511	0.332020426157452
Kif15	1.3847775419322	4.74183593229028e-12	2.76429099205961e-11	up	176	61	2.43399647017578	0.932095404171943
Kif17	2.07847568219424	0.00945901509561963	0.0192856117152387	up	14	3	0.272393188942414	0.0644930206586902
Kif18b	2.6634381829154	2.10443547331583e-22	2.05288209174591e-21	up	147	21	2.96933964368329	0.468689357288395
Kif19a	1.64377965714493	9.04739030679582e-27	1.02409600192813e-25	up	328	95	6.41896233001445	2.05417691346475
Kif20b	1.2186533402425	1.88690378420829e-09	9.09485281463523e-09	up	162	63	1.95259798541367	0.838999355404306
Kif22	1.15474157642231	1.31677995345083e-12	8.00375447244284e-12	up	246	100	7.81428995707078	3.50976202260768
Kif24	1.13171770347122	1.97338280922509e-05	6.39670946091956e-05	up	92	38	1.10353736182914	0.503623591781788
Kif2c	1.96520498323791	2.07430134110217e-16	1.5509821775309e-15	up	151	35	3.18416791978615	0.815474368247123
Kif4	1.2843202578915	2.87837372394871e-11	1.5970397975321e-10	up	183	68	2.46731721710275	1.01299212139562
Kif5a	1.17801135574516	0.0216024251668734	0.0400627732077315	up	25	10	0.24028553071177	0.106196662057443
Kif6	1.25463263734807	1.98360318026654e-07	7.9910135900232e-07	up	116	44	2.20899228710127	0.92578926820825
Kifc1	1.69738551483874	2.10252681491584e-15	1.49369814435695e-14	up	172	48	4.91728489981527	1.51621719376652
Kiss1r	-1.61454656438437	1.50113688629837e-09	7.30346361034261e-09	down	35	97	0.743418970453805	2.27646293945014
Klhdc9	3.44104576157895	0.0016837895119289	0.00403413315647265	up	12	1	0.517462139052716	0.0476453573672352
Klhl11	1.03152526726767	2.32160428165197e-06	8.44763694799791e-06	up	131	58	3.67784467392329	1.79917470669989
Klhl30	4.10401077430138	2.80162189937275e-09	1.33177802562776e-08	up	38	2	0.826476434673492	0.0480618107984153
Klhl32	1.28492655966167	0.00360894782511269	0.00808758437575758	up	35	13	0.329194204612262	0.135098567564886
Klhl33	1.04511708524781	0.00163720304496518	0.0039300971154354	up	57	25	0.636231692982161	0.308321427056623
Klhl34	1.99358678460773	0.00154345517408812	0.00372955637989552	up	22	5	0.763847212668859	0.191812575654141
Klhl35	-2.01838585705835	0.0176663327534399	0.0335626824467455	down	3	11	0.103148159243108	0.417884408679466
Klk1	-1.28142026289214	0.0155056291776578	0.0299189191935176	down	10	22	0.704233064853365	1.71183676008318
Klra1	2.61689559697837	5.21771576225764e-10	2.63088070739809e-09	up	61	9	2.45696276834992	0.40052949700442
Klra10	1.85608326085779	0.0257649113177936	0.0467850421239794	up	12	3	0.979594183042688	0.270588578778198
Klra2	2.07932708088575	4.34290689580147e-61	1.00067276100589e-59	up	565	121	19.9994027548268	4.73235378301182
Klra3	1.96041992067253	5.95057863311637e-10	2.98779457395077e-09	up	86	20	4.66705150022855	1.19921594148873
Klra4	1.42544890652793	8.84944206798193e-19	7.38483800729497e-18	up	276	93	14.8937656954338	5.54500113282584
Klra6	4.31551487949509	0.0011903401333418	0.00294409655531106	up	11	0	0.662206252918567	0
Klra7	2.39861049525855	2.76317946059028e-35	3.94776237561794e-34	up	268	46	14.2334131349557	2.69932606466009
Klra8	1.58581728579292	4.29567719590057e-16	3.16620155919961e-15	up	199	60	11.3493913777718	3.78088964914189
Klra9	1.70721987494331	1.7108932528088e-16	1.28420358705271e-15	up	184	51	9.66522715184521	2.95997248294431
Klrb1a	2.05486312497229	4.54497036163772e-12	2.65351089158774e-11	up	101	22	5.32619095218847	1.28186206367296
Klrb1c	1.43430418369989	2.01094067449522e-28	2.41343961939032e-27	up	427	143	10.8995050468289	4.03309260990722
Klrb1f	2.35488911782923	1.33955143755241e-17	1.06356001151272e-16	up	130	23	5.13456700194675	1.00371765778807
Klrc1	1.01458708322028	3.66797672838448e-14	2.44479307260991e-13	up	346	155	11.7165356340251	5.79933334204316
Klrc2	1.13828507742955	3.51016136661946e-10	1.7967305874621e-09	up	197	81	4.11798860430652	1.87079925607665
Klre1	1.93949926904543	2.41055385604869e-27	2.77508535095894e-26	up	267	63	13.8625067861916	3.61405131918362
Klri2	1.49037347394252	2.36555103007296e-25	2.56185547399115e-24	up	357	115	6.12947326250011	2.18160456925314
Klrk1	1.46687174894686	7.88712555641498e-42	1.31848288365043e-40	up	620	203	12.1334044042956	4.38945172035099
Kng2	2.02600826230011	0.00379913111782431	0.00846431479231211	up	18	4	0.481988449169469	0.118344307338625
Knl1	1.3431984381808	2.78741849078646e-11	1.54767998433728e-10	up	171	61	1.34493510655337	0.530100617357445
Knstrn	1.16618592034837	1.2039917483168e-12	7.34118250936787e-12	up	243	98	3.47872826678962	1.55011373199636
Kntc1	1.08595080275639	1.01872490338401e-06	3.84653482848375e-06	up	129	55	1.24503873522833	0.586514965205916
Kremen2	1.56657664366281	0.000609542760447974	0.00158615936155446	up	36	11	1.13924542530965	0.384618998850531
Krt1	3.85608326085779	0.00748417542407521	0.0156106701142822	up	8	0	0.2189289918925	0
Krt15	3.85608326085779	0.00748417542407521	0.0156106701142822	up	8	0	0.316159220644758	0
Krt222	-3.95127166119981	0.0080363172363693	0.016636097931327	down	0	7	0	0.163866372578703
Krt5	4.17801135574515	0.00218379081499889	0.00510411187552604	up	10	0	0.305798062753805	0
Krt78	3.02600826230011	0.0101562873884528	0.020493359727496	up	9	1	0.175925082770759	0.021597750008191
Krtap17-1	-2.43342335633719	1.01618199771513e-07	4.21171775407418e-07	down	9	44	0.794552574879236	4.29196391358569
Ksr2	2.6634381829154	0.0336116478669227	0.0591287824392059	up	7	1	0.0358313783397392	0.00565573080214495
Ky	1.11242301411758	0.00400665197576682	0.00887636307898128	up	43	18	0.494929737646303	0.228913209183955
Lacc1	1.39374004680059	7.6640782342039e-18	6.14471528018516e-17	up	270	93	7.4221093635405	2.82468347396407
Lair1	2.1282991432597	1.53432788996416e-66	3.81860771332427e-65	up	599	124	5.60255002057909	1.28145647786314
Lama1	-1.97531713516646	8.58601207141799e-15	5.93416855670322e-14	down	34	121	0.239791136800165	0.942893919814869
Lama2	-1.03397172303571	1.40975107652388e-60	3.23388984023868e-59	down	770	1427	5.27227399898068	10.795791183492
Lama3	-1.28985710004078	3.70087966196405e-62	8.62982900154679e-61	down	465	1029	2.90744374034063	7.10881147647453
Lamb1	-1.01986985688838	3.17224618770763e-119	1.33509439824118e-117	down	1590	2918	18.2820976682094	37.0712681941894
Lamc2	-1.03103518307238	1.6715783529097e-103	6.13702407108455e-102	down	1342	2482	17.4594705165315	35.6782533972452
Lap3	1.14666611461212	4.68800410250393e-74	1.27503859390343e-72	up	1639	670	48.5726972034896	21.9387219856031
Lat2	1.09709136036159	4.79387634222429e-09	2.23369035687798e-08	up	182	77	6.66709806894002	3.11658829984609
Lbx2	-1.03700153522569	0.0263208594642468	0.0476691483941404	down	14	26	1.15125297603201	2.36232330016152
Lca5	1.06077368046078	6.45109888129033e-09	2.97639826578844e-08	up	189	82	2.66927574083353	1.27958382926393
Lcn2	2.58478529811635	0	0	up	10155	1532	745.630424262401	124.287002299595
Lcn4	-1.3365618170846	0.0329717578115801	0.0581645253380858	down	7	16	0.607605737350229	1.53450060523313
Lcp2	1.26087672863983	6.07427412149296e-45	1.08180593012369e-43	up	842	318	13.5073516126703	5.63648673243851
Ldb2	-1.4033489082958	7.34684990509023e-130	3.4058680306284e-128	down	802	1920	20.7076999148281	54.7749485834176
Ldlrad1	1.13703957468885	3.34484884434121e-12	1.97211475142821e-11	up	243	100	14.9365706825651	6.79153401446957
Lepr	-1.26598210180593	6.55350996358308e-131	3.06554246188088e-129	down	1042	2268	10.5509503287514	25.3740718391635
Lgals12	1.2890426681339	0.000289931751168883	0.000793556590703693	up	54	20	1.30830402340375	0.535387427177443
Lgals3bp	1.55481463653652	0	0	up	5064	1560	146.016711302929	49.7000378428832
Lgi2	-1.3158694219315	2.1012079013693e-12	1.25700149107339e-11	down	79	178	0.81303966246536	2.02408104879153
Lhb	1.25201193718893	1.42851152001391e-06	5.32264489103073e-06	up	100	38	9.90912011607832	4.16046568963096
Lhcgr	-3.72887923986336	0.0160931962381861	0.0308628473177365	down	0	6	0	0.174457031205999
Lhfp	-1.03575528677951	1.12875600330044e-158	6.51657276254866e-157	down	2049	3802	65.3034519255149	133.884267879761
Lhfpl4	2.13619118005053	3.87255549425285e-05	0.000120740387122559	up	34	7	0.479682983863581	0.109118073802408
Lhfpl5	-4.14391673914221	0.00405141306327156	0.00894808289449013	down	0	8	0	0.248681630747579
Lig1	1.24089258072177	2.66153713321212e-29	3.26232609935156e-28	up	551	211	10.5255310626224	4.45346587722211
Lilr4b	1.69094649826453	9.9141970190241e-42	1.65024094003692e-40	up	503	141	18.4060287018881	5.70078257936792
Lin28a	4.49993945063252	8.02205447783268e-07	3.06400654305808e-06	up	25	1	0.479199959964415	0.0211787351720834
Lix1	-2.57687614641831	1.6487089963258e-05	5.41091519715546e-05	down	5	27	0.097821541041076	0.583648690451402
Lmnb1	1.17801135574516	1.68757612911664e-57	3.74936441848089e-56	up	1210	484	28.5938936363993	12.637365431103
Lnx1	1.23047877563929	6.92143675277569e-05	0.00020851583466655	up	70	27	1.22822366338229	0.523439436670179
Lonrf2	-4.8443564572833	0.000148513324239583	0.000426994709884425	down	0	13	0	0.139210771511249
Lonrf3	1.67424493787198	4.02739939719457e-12	2.36288298596266e-11	up	134	38	3.09262583574699	0.969012620257572
Lor	-2.72887923986336	0.0362059095960729	0.0630497618330357	down	1	6	0.0377649434440759	0.250359078509789
Loxl1	-1.50033668967666	4.39356016556257e-248	4.13527208310223e-246	down	1306	3344	26.6127047950975	75.2896648183627
Loxl2	-2.04669122627849	3.70806002257305e-101	1.32078376492109e-99	down	234	875	2.90860633608891	12.0171199687111
Lpar4	-1.49184004256251	1.45979639446613e-05	4.83073471256317e-05	down	22	56	0.348759876478113	0.980878277389461
Lpar5	1.44104576157895	0.00203649344095464	0.00479556378135337	up	33	11	1.4634102539745	0.538974346244011
Lpcat2b	4.02600826230011	0.00403008331579178	0.00891301536517322	up	9	0	0.217345258620812	0
Lpxn	1.41170179999681	1.8331315725973e-28	2.20344685158174e-27	up	438	149	17.568071320305	6.60327674623565
Lrat	-1.52563791887183	3.02254037765572e-90	9.82009457426639e-89	down	449	1170	5.63736528495009	16.2307636199661
Lrch2	-1.06145457895023	0.00151839987161172	0.00367616338079819	down	27	51	0.370802029527657	0.773876697809848
Lrfn3	-1.66998555080979	4.54199415389858e-14	3.01440894060021e-13	down	50	144	1.16396109471606	3.70385697021966
Lrmp	1.27215088873513	5.13285340652992e-26	5.67353832052738e-25	up	467	175	13.5294741952282	5.60177088666523
Lrp8	1.33413055766244	0.00156237832602181	0.00376912394611552	up	39	14	0.55535598581887	0.220271414771966
Lrr1	2.53415516597043	9.86006212413816e-06	3.32992855904894e-05	up	32	5	1.43325513358957	0.247438222593841
Lrrc17	-2.05080733475072	3.86603450378169e-10	1.96721873668839e-09	down	20	75	0.62380533321273	2.58466109951784
Lrrc2	1.23459488411152	0.0150424348296814	0.0291519327266429	up	26	10	0.477653730944021	0.202984596057294
Lrrc23	1.10806247818259	7.54623443260471e-41	1.22586841776518e-39	up	936	393	42.5179641556743	19.7247913751277
Lrrc25	1.84786275405282	3.31307475047648e-33	4.51333779604384e-32	up	350	88	12.3370105117806	3.4272660422232
Lrrc26	1.97653958603581	7.77448603888896e-78	2.20324394496251e-76	up	774	178	43.6977208534004	11.1035303247993
Lrrc36	1.50546249007472	4.6426697339964e-17	3.59067036698028e-16	up	229	73	6.15896640297259	2.16929426533432
